idx,v0_x,v0_y,v1_x,v1_y,order
52,26.26796418038304,8.043929723989926,24.466238759972136,6.074481001926706,
52,26.26796418038304,8.043929723989926,25.17730785218106,5.108069543276912,
52,26.26796418038304,8.043929723989926,26.29860625971005,11.263878696811084,
52,26.26796418038304,8.043929723989926,26.57699883049373,12.597105407921646,
53,14.405268690013479,19.003374258176585,12.986102155648979,19.275550748616894,
53,14.405268690013479,19.003374258176585,12.72041931986277,20.009196045674138,
53,14.405268690013479,19.003374258176585,13.617146304283011,20.827825544270297,
53,14.405268690013479,19.003374258176585,12.40226639504175,17.808540256984507,
53,14.405268690013479,19.003374258176585,12.994738535119268,23.56848904203202,
53,14.405268690013479,19.003374258176585,9.604225315136006,19.44627551478571,
53,14.405268690013479,19.003374258176585,10.026920576692426,21.386622853817087,
54,18.65246984049577,-25.712643354407135,20.342616178319403,-24.81969779576369,
54,18.65246984049577,-25.712643354407135,15.655508630292587,-24.486829281197956,
54,18.65246984049577,-25.712643354407135,23.29314014200596,-28.236368447162263,
54,18.65246984049577,-25.712643354407135,12.46407036652937,-23.332664050763228,
54,18.65246984049577,-25.712643354407135,26.087899489220305,-26.947339107103886,
54,18.65246984049577,-25.712643354407135,8.202392775296829,-26.247156845596905,
54,18.65246984049577,-25.712643354407135,28.669845806773615,-28.748249587248566,
55,12.40226639504175,17.808540256984507,12.986102155648979,19.275550748616894,
55,12.40226639504175,17.808540256984507,12.72041931986277,20.009196045674138,
55,12.40226639504175,17.808540256984507,14.405268690013479,19.003374258176585,
55,12.40226639504175,17.808540256984507,9.604225315136006,19.44627551478571,
55,12.40226639504175,17.808540256984507,13.617146304283011,20.827825544270297,
55,12.40226639504175,17.808540256984507,10.978649716801804,14.216199092491038,
55,12.40226639504175,17.808540256984507,10.026920576692426,21.386622853817087,
56,-27.38156654654967,-8.176899822412633,-26.608833993809583,-8.85064829463419,
56,-27.38156654654967,-8.176899822412633,-26.144215295446195,-7.282110358149755,
56,-27.38156654654967,-8.176899822412633,-25.780599798692876,-4.5621631838988534,
56,-27.38156654654967,-8.176899822412633,-28.00804854898996,-12.550445847180747,
56,-27.38156654654967,-8.176899822412633,-27.5198925864248,-2.953101849326252,
56,-27.38156654654967,-8.176899822412633,-28.623176002779093,-2.651243766674977,
56,-27.38156654654967,-8.176899822412633,-28.508953085707347,-2.3970069535681837,
57,-15.460852854406195,27.331923658920154,-17.56199589232733,26.574605078631528,
57,-15.460852854406195,27.331923658920154,-14.106909065862318,25.542194888027325,
57,-15.460852854406195,27.331923658920154,-12.94836839068384,25.702725342079084,
57,-15.460852854406195,27.331923658920154,-11.568415159539217,28.190647545130894,
57,-15.460852854406195,27.331923658920154,-10.815518541807442,26.72189134335501,
57,-15.460852854406195,27.331923658920154,-10.963539467088456,25.313822301189333,
57,-15.460852854406195,27.331923658920154,-20.528589050766577,26.781313210404832,
58,-28.508953085707347,-2.3970069535681837,-28.623176002779093,-2.651243766674977,
58,-28.508953085707347,-2.3970069535681837,-27.5198925864248,-2.953101849326252,
58,-28.508953085707347,-2.3970069535681837,-26.892648340136876,-1.617844372910092,
58,-28.508953085707347,-2.3970069535681837,-26.66643490965888,-0.47459061256389035,
58,-28.508953085707347,-2.3970069535681837,-26.728903900466218,0.3143847118049443,
58,-28.508953085707347,-2.3970069535681837,-25.780599798692876,-4.5621631838988534,
58,-28.508953085707347,-2.3970069535681837,-26.144215295446195,-7.282110358149755,
59,-14.266797526800534,17.484783569026433,-14.202316598737868,17.822968844475824,
59,-14.266797526800534,17.484783569026433,-16.511124670443646,16.0097105429751,
59,-14.266797526800534,17.484783569026433,-15.69923359206163,19.965892759973073,
59,-14.266797526800534,17.484783569026433,-10.3957005059561,16.727675181213257,
59,-14.266797526800534,17.484783569026433,-11.151175984521672,20.902565279314153,
59,-14.266797526800534,17.484783569026433,-15.71227157605078,22.009499225181578,
59,-14.266797526800534,17.484783569026433,-14.759099977444992,22.249294930953937,
60,26.087899489220305,-26.947339107103886,25.494849639848795,-24.00042579612783,
60,26.087899489220305,-26.947339107103886,23.29314014200596,-28.236368447162263,
60,26.087899489220305,-26.947339107103886,28.669845806773615,-28.748249587248566,
60,26.087899489220305,-26.947339107103886,28.545650618260844,-23.4208204403014,
60,26.087899489220305,-26.947339107103886,20.342616178319403,-24.81969779576369,
60,26.087899489220305,-26.947339107103886,18.65246984049577,-25.712643354407135,
60,26.087899489220305,-26.947339107103886,27.05359458774138,-18.263445121526946,
61,1.6896129446807677,1.8292122655675591,3.3787019081139604,1.739749692843482,
61,1.6896129446807677,1.8292122655675591,-1.9382370352712073,1.415109974823551,
61,1.6896129446807677,1.8292122655675591,-1.2545844838210591,-1.6744949368523798,
61,1.6896129446807677,1.8292122655675591,-0.14083918403812845,-3.196347072701297,
61,1.6896129446807677,1.8292122655675591,-3.8822500074946866,-0.6673493695618831,
61,1.6896129446807677,1.8292122655675591,6.270563848462196,6.774829251774598,
61,1.6896129446807677,1.8292122655675591,3.449856429132417,9.92282899933361,
62,-14.091625542430094,6.409083400294513,-11.847938245626146,6.229071231337066,
62,-14.091625542430094,6.409083400294513,-14.485551727112572,9.213914649257767,
62,-14.091625542430094,6.409083400294513,-13.202606307904937,9.66568715176436,
62,-14.091625542430094,6.409083400294513,-13.481925391057624,2.897572234118904,
62,-14.091625542430094,6.409083400294513,-10.868171354563387,2.5956699854603613,
62,-14.091625542430094,6.409083400294513,-15.168020459599344,12.487138532889126,
62,-14.091625542430094,6.409083400294513,-8.318101392801896,3.9562930430258305,
63,6.604012738117035,-20.504293494396133,4.447370124179606,-19.508792072040443,
63,6.604012738117035,-20.504293494396133,5.2850610607259085,-17.95533685683612,
63,6.604012738117035,-20.504293494396133,9.642490666221946,-19.10188039853918,
63,6.604012738117035,-20.504293494396133,8.202392775296829,-26.247156845596905,
63,6.604012738117035,-20.504293494396133,6.515737485336416,-26.72106527712566,
63,6.604012738117035,-20.504293494396133,6.333052767553021,-26.73873554703712,
63,6.604012738117035,-20.504293494396133,11.596430495940993,-16.348581663020834,
64,27.767160088488573,24.92687170145249,26.651399324718263,24.722459461275633,
64,27.767160088488573,24.92687170145249,25.504651243158577,24.2007197063394,
64,27.767160088488573,24.92687170145249,28.447062772687552,22.556682454115297,
64,27.767160088488573,24.92687170145249,26.811584659971878,27.21381520908269,
64,27.767160088488573,24.92687170145249,28.436220048506463,28.247093685912425,
64,27.767160088488573,24.92687170145249,26.953205146594335,28.54997344504043,
64,27.767160088488573,24.92687170145249,24.569177674226466,26.85743166871162,
65,24.157359213009933,7.282282863651922,24.466238759972136,6.074481001926706,
65,24.157359213009933,7.282282863651922,24.30828785834285,8.547564373752394,
65,24.157359213009933,7.282282863651922,26.26796418038304,8.043929723989926,
65,24.157359213009933,7.282282863651922,25.17730785218106,5.108069543276912,
65,24.157359213009933,7.282282863651922,26.002189884082433,9.003084286017419,
65,24.157359213009933,7.282282863651922,26.29860625971005,11.263878696811084,
65,24.157359213009933,7.282282863651922,24.00417146929687,2.2594663653572162,
66,-21.22281407655496,26.76970717242655,-20.999582114656768,26.628893457999183,
66,-21.22281407655496,26.76970717242655,-20.528589050766577,26.781313210404832,
66,-21.22281407655496,26.76970717242655,-21.755477592365988,25.2214260376685,
66,-21.22281407655496,26.76970717242655,-22.64290640205615,28.156973589114763,
66,-21.22281407655496,26.76970717242655,-24.259357670506674,28.056860507363318,
66,-21.22281407655496,26.76970717242655,-17.56199589232733,26.574605078631528,
66,-21.22281407655496,26.76970717242655,-25.790489443966713,28.186554755927254,
67,9.644438065184872,-14.253720004439987,10.181666173644956,-12.677699725459338,
67,9.644438065184872,-14.253720004439987,11.628539991424262,-13.074137234661062,
67,9.644438065184872,-14.253720004439987,12.336091698516327,-14.465098206304353,
67,9.644438065184872,-14.253720004439987,11.725768398565684,-12.35949902021446,
67,9.644438065184872,-14.253720004439987,11.596430495940993,-16.348581663020834,
67,9.644438065184872,-14.253720004439987,9.043766713776968,-10.782779437094444,
67,9.644438065184872,-14.253720004439987,13.249034753775327,-13.839288352825635,
68,27.72488811507028,-3.7042957566624715,27.145102889123734,-3.303115751865281,
68,27.72488811507028,-3.7042957566624715,25.721323601307027,-3.132756951310192,
68,27.72488811507028,-3.7042957566624715,26.35187331176222,0.2996402268986742,
68,27.72488811507028,-3.7042957566624715,23.84404635458717,-1.8521025319775433,
68,27.72488811507028,-3.7042957566624715,23.736070763372993,-6.1648521894815715,
68,27.72488811507028,-3.7042957566624715,28.506310913253067,-8.397776610189386,
68,27.72488811507028,-3.7042957566624715,26.69668192810962,-8.726637861490108,
69,-0.876984518039329,-27.51751528216935,0.8084387295946804,-27.624628357056118,
69,-0.876984518039329,-27.51751528216935,1.245090016135915,-27.772737690896925,
69,-0.876984518039329,-27.51751528216935,2.2365848612448502,-27.578461299658546,
69,-0.876984518039329,-27.51751528216935,-4.064878671418622,-26.77035726000148,
69,-0.876984518039329,-27.51751528216935,3.5766860405792187,-26.416827117959524,
69,-0.876984518039329,-27.51751528216935,-6.912941551365474,-27.329507203247093,
69,-0.876984518039329,-27.51751528216935,-7.363577804778608,-26.73229590745951,
70,7.547526922395548,17.259176711727115,9.604225315136006,19.44627551478571,
70,7.547526922395548,17.259176711727115,10.978649716801804,14.216199092491038,
70,7.547526922395548,17.259176711727115,10.026920576692426,21.386622853817087,
70,7.547526922395548,17.259176711727115,5.052767541687587,13.072965650869172,
70,7.547526922395548,17.259176711727115,12.40226639504175,17.808540256984507,
70,7.547526922395548,17.259176711727115,9.477413104684317,12.428647329012612,
70,7.547526922395548,17.259176711727115,12.986102155648979,19.275550748616894,
71,13.617146304283011,20.827825544270297,12.72041931986277,20.009196045674138,
71,13.617146304283011,20.827825544270297,12.986102155648979,19.275550748616894,
71,13.617146304283011,20.827825544270297,14.405268690013479,19.003374258176585,
71,13.617146304283011,20.827825544270297,12.994738535119268,23.56848904203202,
71,13.617146304283011,20.827825544270297,12.40226639504175,17.808540256984507,
71,13.617146304283011,20.827825544270297,10.026920576692426,21.386622853817087,
71,13.617146304283011,20.827825544270297,9.604225315136006,19.44627551478571,
72,16.99947246284986,24.220247737144092,15.888583293750074,26.562364994501166,
72,16.99947246284986,24.220247737144092,12.994738535119268,23.56848904203202,
72,16.99947246284986,24.220247737144092,13.617146304283011,20.827825544270297,
72,16.99947246284986,24.220247737144092,14.405268690013479,19.003374258176585,
72,16.99947246284986,24.220247737144092,12.72041931986277,20.009196045674138,
72,16.99947246284986,24.220247737144092,12.986102155648979,19.275550748616894,
72,16.99947246284986,24.220247737144092,10.026920576692426,21.386622853817087,
73,6.270563848462196,6.774829251774598,7.504007737560393,8.986567791186765,
73,6.270563848462196,6.774829251774598,3.449856429132417,9.92282899933361,
73,6.270563848462196,6.774829251774598,9.588790060852084,10.048282635915811,
73,6.270563848462196,6.774829251774598,3.866731804584475,11.185715357127428,
73,6.270563848462196,6.774829251774598,9.7497151430616,11.241398665014366,
73,6.270563848462196,6.774829251774598,3.3787019081139604,1.739749692843482,
73,6.270563848462196,6.774829251774598,5.052767541687587,13.072965650869172,
74,26.953205146594335,28.54997344504043,26.811584659971878,27.21381520908269,
74,26.953205146594335,28.54997344504043,28.436220048506463,28.247093685912425,
74,26.953205146594335,28.54997344504043,24.569177674226466,26.85743166871162,
74,26.953205146594335,28.54997344504043,23.642635545600456,28.191264781447373,
74,26.953205146594335,28.54997344504043,27.767160088488573,24.92687170145249,
74,26.953205146594335,28.54997344504043,26.651399324718263,24.722459461275633,
74,26.953205146594335,28.54997344504043,25.504651243158577,24.2007197063394,
75,28.502099231491904,14.636756315619266,26.57699883049373,12.597105407921646,
75,28.502099231491904,14.636756315619266,27.834986783349983,17.746984881304712,
75,28.502099231491904,14.636756315619266,27.348233625005697,18.282482832894132,
75,28.502099231491904,14.636756315619266,26.29860625971005,11.263878696811084,
75,28.502099231491904,14.636756315619266,25.39578527588916,17.226886654591496,
75,28.502099231491904,14.636756315619266,26.002189884082433,9.003084286017419,
75,28.502099231491904,14.636756315619266,26.26796418038304,8.043929723989926,
76,-26.11223750498161,25.666184843190734,-27.50044132816417,25.764667451257445,
76,-26.11223750498161,25.666184843190734,-27.157942753335707,24.463908749903602,
76,-26.11223750498161,25.666184843190734,-28.111059923461262,24.66693118674553,
76,-26.11223750498161,25.666184843190734,-25.790489443966713,28.186554755927254,
76,-26.11223750498161,25.666184843190734,-26.63549418165593,22.780474328384003,
76,-26.11223750498161,25.666184843190734,-24.259357670506674,28.056860507363318,
76,-26.11223750498161,25.666184843190734,-22.64290640205615,28.156973589114763,
77,28.545650618260844,-23.4208204403014,25.494849639848795,-24.00042579612783,
77,28.545650618260844,-23.4208204403014,26.087899489220305,-26.947339107103886,
77,28.545650618260844,-23.4208204403014,28.669845806773615,-28.748249587248566,
77,28.545650618260844,-23.4208204403014,27.05359458774138,-18.263445121526946,
77,28.545650618260844,-23.4208204403014,23.29314014200596,-28.236368447162263,
77,28.545650618260844,-23.4208204403014,27.209359326457793,-13.82109910160502,
77,28.545650618260844,-23.4208204403014,22.30179305039764,-14.314786452040135,
78,25.504651243158577,24.2007197063394,26.651399324718263,24.722459461275633,
78,25.504651243158577,24.2007197063394,27.767160088488573,24.92687170145249,
78,25.504651243158577,24.2007197063394,24.569177674226466,26.85743166871162,
78,25.504651243158577,24.2007197063394,26.811584659971878,27.21381520908269,
78,25.504651243158577,24.2007197063394,28.447062772687552,22.556682454115297,
78,25.504651243158577,24.2007197063394,23.642635545600456,28.191264781447373,
78,25.504651243158577,24.2007197063394,26.953205146594335,28.54997344504043,
79,-11.819971333490841,-11.703738168290329,-10.693004664127095,-12.073025159482917,
79,-11.819971333490841,-11.703738168290329,-10.808148440011436,-11.065849531474637,
79,-11.819971333490841,-11.703738168290329,-12.808952463449593,-12.790808219025205,
79,-11.819971333490841,-11.703738168290329,-11.024300702310885,-9.882926062283843,
79,-11.819971333490841,-11.703738168290329,-11.288293459554897,-13.718659858851852,
79,-11.819971333490841,-11.703738168290329,-8.909316977546776,-13.025181747454187,
79,-11.819971333490841,-11.703738168290329,-8.428159517424493,-12.993613450287821,
80,-8.874702090407624,-15.102009308169475,-7.886409957316857,-14.633216104608776,
80,-8.874702090407624,-15.102009308169475,-8.339938798522525,-13.9054450654054,
80,-8.874702090407624,-15.102009308169475,-8.909316977546776,-13.025181747454187,
80,-8.874702090407624,-15.102009308169475,-8.428159517424493,-12.993613450287821,
80,-8.874702090407624,-15.102009308169475,-11.288293459554897,-13.718659858851852,
80,-8.874702090407624,-15.102009308169475,-10.693004664127095,-12.073025159482917,
80,-8.874702090407624,-15.102009308169475,-5.623784931739635,-13.186842385231827,
81,-26.66643490965888,-0.47459061256389035,-26.728903900466218,0.3143847118049443,
81,-26.66643490965888,-0.47459061256389035,-26.892648340136876,-1.617844372910092,
81,-26.66643490965888,-0.47459061256389035,-27.5198925864248,-2.953101849326252,
81,-26.66643490965888,-0.47459061256389035,-28.508953085707347,-2.3970069535681837,
81,-26.66643490965888,-0.47459061256389035,-28.623176002779093,-2.651243766674977,
81,-26.66643490965888,-0.47459061256389035,-25.780599798692876,-4.5621631838988534,
81,-26.66643490965888,-0.47459061256389035,-28.12490166192713,4.529821539495785,
82,12.994738535119268,23.56848904203202,13.617146304283011,20.827825544270297,
82,12.994738535119268,23.56848904203202,12.72041931986277,20.009196045674138,
82,12.994738535119268,23.56848904203202,10.026920576692426,21.386622853817087,
82,12.994738535119268,23.56848904203202,16.99947246284986,24.220247737144092,
82,12.994738535119268,23.56848904203202,15.888583293750074,26.562364994501166,
82,12.994738535119268,23.56848904203202,12.986102155648979,19.275550748616894,
82,12.994738535119268,23.56848904203202,14.405268690013479,19.003374258176585,
83,9.604225315136006,19.44627551478571,10.026920576692426,21.386622853817087,
83,9.604225315136006,19.44627551478571,7.547526922395548,17.259176711727115,
83,9.604225315136006,19.44627551478571,12.72041931986277,20.009196045674138,
83,9.604225315136006,19.44627551478571,12.40226639504175,17.808540256984507,
83,9.604225315136006,19.44627551478571,12.986102155648979,19.275550748616894,
83,9.604225315136006,19.44627551478571,13.617146304283011,20.827825544270297,
83,9.604225315136006,19.44627551478571,14.405268690013479,19.003374258176585,
84,-26.27990506016918,-26.310846560033,-27.100195606701572,-22.620853784571594,
84,-26.27990506016918,-26.310846560033,-25.748265673946065,-21.490349585053263,
84,-26.27990506016918,-26.310846560033,-27.886903344893454,-20.594202454029812,
84,-26.27990506016918,-26.310846560033,-26.648212250520455,-19.53289030867937,
84,-26.27990506016918,-26.310846560033,-18.91526029597695,-27.656849014727833,
84,-26.27990506016918,-26.310846560033,-18.683847602730523,-28.24901399256569,
84,-26.27990506016918,-26.310846560033,-18.16641825587047,-27.36289109428924,
85,23.736070763372993,-6.1648521894815715,24.232005511819864,-7.973610810472017,10
85,23.736070763372993,-6.1648521894815715,25.721323601307027,-3.132756951310192,10
85,23.736070763372993,-6.1648521894815715,26.69668192810962,-8.726637861490108,10
85,23.736070763372993,-6.1648521894815715,23.84404635458717,-1.8521025319775433,10
85,23.736070763372993,-6.1648521894815715,27.145102889123734,-3.303115751865281,10
85,23.736070763372993,-6.1648521894815715,27.72488811507028,-3.7042957566624715,10
85,23.736070763372993,-6.1648521894815715,28.506310913253067,-8.397776610189386,10
86,4.743836383028068,28.15655689238222,7.165730695896208,26.517031419634378,
86,4.743836383028068,28.15655689238222,8.310717254649134,27.9845912086004,
86,4.743836383028068,28.15655689238222,7.40199646662996,24.715118851452175,
86,4.743836383028068,28.15655689238222,1.0926197198641567,25.73214325011803,
86,4.743836383028068,28.15655689238222,-2.00693245284619,28.49468011152092,
86,4.743836383028068,28.15655689238222,-4.646594833341837,27.993018767233607,
86,4.743836383028068,28.15655689238222,12.994738535119268,23.56848904203202,
87,24.30828785834285,8.547564373752394,24.157359213009933,7.282282863651922,
87,24.30828785834285,8.547564373752394,26.002189884082433,9.003084286017419,
87,24.30828785834285,8.547564373752394,26.26796418038304,8.043929723989926,
87,24.30828785834285,8.547564373752394,24.466238759972136,6.074481001926706,
87,24.30828785834285,8.547564373752394,26.29860625971005,11.263878696811084,
87,24.30828785834285,8.547564373752394,25.17730785218106,5.108069543276912,
87,24.30828785834285,8.547564373752394,26.57699883049373,12.597105407921646,
88,-6.525986451996861,26.228826908090397,-4.646594833341837,27.993018767233607,
88,-6.525986451996861,26.228826908090397,-9.224676592840407,23.68499938822397,
88,-6.525986451996861,26.228826908090397,-10.815518541807442,26.72189134335501,
88,-6.525986451996861,26.228826908090397,-10.963539467088456,25.313822301189333,
88,-6.525986451996861,26.228826908090397,-2.00693245284619,28.49468011152092,
88,-6.525986451996861,26.228826908090397,-11.568415159539217,28.190647545130894,
88,-6.525986451996861,26.228826908090397,-9.200465001888372,20.544425595697625,
89,28.669845806773615,-28.748249587248566,26.087899489220305,-26.947339107103886,
89,28.669845806773615,-28.748249587248566,28.545650618260844,-23.4208204403014,
89,28.669845806773615,-28.748249587248566,23.29314014200596,-28.236368447162263,
89,28.669845806773615,-28.748249587248566,25.494849639848795,-24.00042579612783,
89,28.669845806773615,-28.748249587248566,20.342616178319403,-24.81969779576369,
89,28.669845806773615,-28.748249587248566,18.65246984049577,-25.712643354407135,
89,28.669845806773615,-28.748249587248566,27.05359458774138,-18.263445121526946,
90,-3.7408582691083296,-5.536270676803078,-0.14083918403812845,-3.196347072701297,
90,-3.7408582691083296,-5.536270676803078,-1.2545844838210591,-1.6744949368523798,
90,-3.7408582691083296,-5.536270676803078,-3.8822500074946866,-0.6673493695618831,
90,-3.7408582691083296,-5.536270676803078,-1.9382370352712073,1.415109974823551,
90,-3.7408582691083296,-5.536270676803078,-8.428159517424493,-12.993613450287821,
90,-3.7408582691083296,-5.536270676803078,-8.909316977546776,-13.025181747454187,
90,-3.7408582691083296,-5.536270676803078,1.6896129446807677,1.8292122655675591,
91,-28.12490166192713,4.529821539495785,-24.748677663485815,4.211094708498273,
91,-28.12490166192713,4.529821539495785,-24.56692544731173,6.8523232517442665,
91,-28.12490166192713,4.529821539495785,-23.74501288119317,4.308020705277542,
91,-28.12490166192713,4.529821539495785,-26.728903900466218,0.3143847118049443,
91,-28.12490166192713,4.529821539495785,-26.66643490965888,-0.47459061256389035,
91,-28.12490166192713,4.529821539495785,-23.023826591670574,6.094833735558183,
91,-28.12490166192713,4.529821539495785,-26.892648340136876,-1.617844372910092,
92,-20.528589050766577,26.781313210404832,-20.999582114656768,26.628893457999183,
92,-20.528589050766577,26.781313210404832,-21.22281407655496,26.76970717242655,
92,-20.528589050766577,26.781313210404832,-21.755477592365988,25.2214260376685,
92,-20.528589050766577,26.781313210404832,-22.64290640205615,28.156973589114763,
92,-20.528589050766577,26.781313210404832,-17.56199589232733,26.574605078631528,
92,-20.528589050766577,26.781313210404832,-24.259357670506674,28.056860507363318,
92,-20.528589050766577,26.781313210404832,-15.460852854406195,27.331923658920154,
93,-23.74501288119317,4.308020705277542,-24.748677663485815,4.211094708498273,
93,-23.74501288119317,4.308020705277542,-23.023826591670574,6.094833735558183,
93,-23.74501288119317,4.308020705277542,-24.56692544731173,6.8523232517442665,
93,-23.74501288119317,4.308020705277542,-28.12490166192713,4.529821539495785,
93,-23.74501288119317,4.308020705277542,-14.091625542430094,6.409083400294513,
93,-23.74501288119317,4.308020705277542,-13.481925391057624,2.897572234118904,
93,-23.74501288119317,4.308020705277542,-11.847938245626146,6.229071231337066,
94,-27.100195606701572,-22.620853784571594,-25.748265673946065,-21.490349585053263,
94,-27.100195606701572,-22.620853784571594,-27.886903344893454,-20.594202454029812,
94,-27.100195606701572,-22.620853784571594,-26.648212250520455,-19.53289030867937,
94,-27.100195606701572,-22.620853784571594,-26.27990506016918,-26.310846560033,
94,-27.100195606701572,-22.620853784571594,-27.51310904878328,-15.421028116493089,
94,-27.100195606701572,-22.620853784571594,-28.00804854898996,-12.550445847180747,
94,-27.100195606701572,-22.620853784571594,-26.608833993809583,-8.85064829463419,
95,1.0926197198641567,25.73214325011803,-2.00693245284619,28.49468011152092,
95,1.0926197198641567,25.73214325011803,4.743836383028068,28.15655689238222,
95,1.0926197198641567,25.73214325011803,7.165730695896208,26.517031419634378,
95,1.0926197198641567,25.73214325011803,-4.646594833341837,27.993018767233607,
95,1.0926197198641567,25.73214325011803,7.40199646662996,24.715118851452175,
95,1.0926197198641567,25.73214325011803,8.310717254649134,27.9845912086004,
95,1.0926197198641567,25.73214325011803,-6.525986451996861,26.228826908090397,
96,-14.202316598737868,17.822968844475824,-14.266797526800534,17.484783569026433,
96,-14.202316598737868,17.822968844475824,-15.69923359206163,19.965892759973073,
96,-14.202316598737868,17.822968844475824,-16.511124670443646,16.0097105429751,
96,-14.202316598737868,17.822968844475824,-10.3957005059561,16.727675181213257,
96,-14.202316598737868,17.822968844475824,-11.151175984521672,20.902565279314153,
96,-14.202316598737868,17.822968844475824,-15.71227157605078,22.009499225181578,
96,-14.202316598737868,17.822968844475824,-14.759099977444992,22.249294930953937,
97,26.002189884082433,9.003084286017419,26.26796418038304,8.043929723989926,6
97,26.002189884082433,9.003084286017419,24.30828785834285,8.547564373752394,6
97,26.002189884082433,9.003084286017419,26.29860625971005,11.263878696811084,6
97,26.002189884082433,9.003084286017419,24.157359213009933,7.282282863651922,6
97,26.002189884082433,9.003084286017419,24.466238759972136,6.074481001926706,6
97,26.002189884082433,9.003084286017419,26.57699883049373,12.597105407921646,6
97,26.002189884082433,9.003084286017419,25.17730785218106,5.108069543276912,6
98,-4.646594833341837,27.993018767233607,-6.525986451996861,26.228826908090397,
98,-4.646594833341837,27.993018767233607,-2.00693245284619,28.49468011152092,
98,-4.646594833341837,27.993018767233607,1.0926197198641567,25.73214325011803,
98,-4.646594833341837,27.993018767233607,-9.224676592840407,23.68499938822397,
98,-4.646594833341837,27.993018767233607,-10.815518541807442,26.72189134335501,
98,-4.646594833341837,27.993018767233607,-10.963539467088456,25.313822301189333,
98,-4.646594833341837,27.993018767233607,-11.568415159539217,28.190647545130894,
99,1.245090016135915,-27.772737690896925,0.8084387295946804,-27.624628357056118,
99,1.245090016135915,-27.772737690896925,2.2365848612448502,-27.578461299658546,
99,1.245090016135915,-27.772737690896925,-0.876984518039329,-27.51751528216935,
99,1.245090016135915,-27.772737690896925,3.5766860405792187,-26.416827117959524,
99,1.245090016135915,-27.772737690896925,6.333052767553021,-26.73873554703712,
99,1.245090016135915,-27.772737690896925,6.515737485336416,-26.72106527712566,
99,1.245090016135915,-27.772737690896925,-4.064878671418622,-26.77035726000148,
100,-13.481925391057624,2.897572234118904,-10.868171354563387,2.5956699854603613,
100,-13.481925391057624,2.897572234118904,-14.091625542430094,6.409083400294513,
100,-13.481925391057624,2.897572234118904,-11.847938245626146,6.229071231337066,
100,-13.481925391057624,2.897572234118904,-8.318101392801896,3.9562930430258305,
100,-13.481925391057624,2.897572234118904,-7.639908421754367,1.2763849758964305,
100,-13.481925391057624,2.897572234118904,-14.485551727112572,9.213914649257767,
100,-13.481925391057624,2.897572234118904,-15.168020459599344,12.487138532889126,
101,-24.432349318172676,-13.72291096068566,-27.51310904878328,-15.421028116493089,
101,-24.432349318172676,-13.72291096068566,-20.82593241252291,-14.5563642380541,
101,-24.432349318172676,-13.72291096068566,-28.00804854898996,-12.550445847180747,
101,-24.432349318172676,-13.72291096068566,-18.49035788228955,-15.443545518803289,
101,-24.432349318172676,-13.72291096068566,-17.959468736462107,-11.813827767764547,
101,-24.432349318172676,-13.72291096068566,-27.886903344893454,-20.594202454029812,
101,-24.432349318172676,-13.72291096068566,-16.95905411417391,-15.857769668357282,
102,-24.748677663485815,4.211094708498273,-23.74501288119317,4.308020705277542,
102,-24.748677663485815,4.211094708498273,-23.023826591670574,6.094833735558183,
102,-24.748677663485815,4.211094708498273,-24.56692544731173,6.8523232517442665,
102,-24.748677663485815,4.211094708498273,-28.12490166192713,4.529821539495785,
102,-24.748677663485815,4.211094708498273,-14.091625542430094,6.409083400294513,
102,-24.748677663485815,4.211094708498273,-13.481925391057624,2.897572234118904,
102,-24.748677663485815,4.211094708498273,-27.749380357313136,15.47887211043895,
103,-13.452364530084893,-26.829975290486896,-14.35827033425463,-26.286581317986748,
103,-13.452364530084893,-26.829975290486896,-10.187253237807518,-28.628410460512107,
103,-13.452364530084893,-26.829975290486896,-18.16641825587047,-27.36289109428924,
103,-13.452364530084893,-26.829975290486896,-18.683847602730523,-28.24901399256569,
103,-13.452364530084893,-26.829975290486896,-18.91526029597695,-27.656849014727833,
103,-13.452364530084893,-26.829975290486896,-7.936212180862565,-28.32809082800281,
103,-13.452364530084893,-26.829975290486896,-7.363577804778608,-26.73229590745951,
104,-6.912941551365474,-27.329507203247093,-7.363577804778608,-26.73229590745951,
104,-6.912941551365474,-27.329507203247093,-7.936212180862565,-28.32809082800281,
104,-6.912941551365474,-27.329507203247093,-4.064878671418622,-26.77035726000148,
104,-6.912941551365474,-27.329507203247093,-10.187253237807518,-28.628410460512107,
104,-6.912941551365474,-27.329507203247093,-0.876984518039329,-27.51751528216935,
104,-6.912941551365474,-27.329507203247093,-13.452364530084893,-26.829975290486896,
104,-6.912941551365474,-27.329507203247093,-14.35827033425463,-26.286581317986748,
105,-10.187253237807518,-28.628410460512107,-7.936212180862565,-28.32809082800281,
105,-10.187253237807518,-28.628410460512107,-7.363577804778608,-26.73229590745951,
105,-10.187253237807518,-28.628410460512107,-6.912941551365474,-27.329507203247093,
105,-10.187253237807518,-28.628410460512107,-13.452364530084893,-26.829975290486896,
105,-10.187253237807518,-28.628410460512107,-14.35827033425463,-26.286581317986748,
105,-10.187253237807518,-28.628410460512107,-4.064878671418622,-26.77035726000148,
105,-10.187253237807518,-28.628410460512107,-18.16641825587047,-27.36289109428924,
106,7.40199646662996,24.715118851452175,7.165730695896208,26.517031419634378,
