time,x,y,theta,Vx,Vy,Vlin,Vang,targ_x,targ_y
168900000000,27.139336350220002,18.962039872394897,0.0,-0.24396851275086995,2.8802097944403684,-0.24396851275086995,0.0,26.651399324718263,24.722459461275633
168900000000,27.139336350220002,18.962039872394897,0.0,-0.24396851275086995,2.8802097944403684,-0.24396851275086995,0.0,26.651399324718263,24.722459461275633
169000000000,27.113579909021322,19.062039872394898,0.0,-0.23109029215152965,2.8302097944403677,-0.23109029215152965,0.0,26.651399324718263,24.722459461275633
169000000000,27.113579909021322,19.062039872394898,0.0,-0.23109029215152965,2.8302097944403677,-0.23109029215152965,0.0,26.651399324718263,24.722459461275633
169100000000,27.089183057746236,19.1620398723949,0.0,-0.21889186651398695,2.780209794440367,-0.21889186651398695,0.0,26.651399324718263,24.722459461275633
169100000000,27.089183057746236,19.1620398723949,0.0,-0.21889186651398695,2.780209794440367,-0.21889186651398695,0.0,26.651399324718263,24.722459461275633
169200000000,27.066074028531084,19.2620398723949,0.0,-0.20733735190641056,2.7302097944403663,-0.20733735190641056,0.0,26.651399324718263,24.722459461275633
169200000000,27.066074028531084,19.2620398723949,0.0,-0.20733735190641056,2.7302097944403663,-0.20733735190641056,0.0,26.651399324718263,24.722459461275633
169300000000,27.044184841879684,19.362039872394902,0.0,-0.1963927585807106,2.6802097944403656,-0.1963927585807106,0.0,26.651399324718263,24.722459461275633
169300000000,27.044184841879684,19.362039872394902,0.0,-0.1963927585807106,2.6802097944403656,-0.1963927585807106,0.0,26.651399324718263,24.722459461275633
169400000000,27.02345110668904,19.462039872394904,0.0,-0.18602589098538935,2.630209794440365,-0.18602589098538935,0.0,26.651399324718263,24.722459461275633
169400000000,27.02345110668904,19.462039872394904,0.0,-0.18602589098538935,2.630209794440365,-0.18602589098538935,0.0,26.651399324718263,24.722459461275633
169500000000,27.00381183083097,19.562039872394905,0.0,-0.1762062530563533,2.580209794440364,-0.1762062530563533,0.0,26.651399324718263,24.722459461275633
169500000000,27.00381183083097,19.562039872394905,0.0,-0.1762062530563533,2.580209794440364,-0.1762062530563533,0.0,26.651399324718263,24.722459461275633
169600000000,26.98520924173243,19.662039872394907,0.0,-0.1669049585070841,2.5302097944403634,-0.1669049585070841,0.0,26.651399324718263,24.722459461275633
169600000000,26.98520924173243,19.662039872394907,0.0,-0.1669049585070841,2.5302097944403634,-0.1669049585070841,0.0,26.651399324718263,24.722459461275633
169700000000,26.967588616426795,19.762039872394908,0.0,-0.15809464585426625,2.4802097944403627,-0.15809464585426625,0.0,26.651399324718263,24.722459461275633
169700000000,26.967588616426795,19.762039872394908,0.0,-0.15809464585426625,2.4802097944403627,-0.15809464585426625,0.0,26.651399324718263,24.722459461275633
169800000000,26.95089812057609,19.86203987239491,0.0,-0.14974939792891284,2.430209794440362,-0.14974939792891284,0.0,26.651399324718263,24.722459461275633
169800000000,26.95089812057609,19.86203987239491,0.0,-0.14974939792891284,2.430209794440362,-0.14974939792891284,0.0,26.651399324718263,24.722459461275633
169900000000,26.93508865599066,19.96203987239491,0.0,-0.14184466563619935,2.3802097944403613,-0.14184466563619935,0.0,26.651399324718263,24.722459461275633
169900000000,26.93508865599066,19.96203987239491,0.0,-0.14184466563619935,2.3802097944403613,-0.14184466563619935,0.0,26.651399324718263,24.722459461275633
170000000000,26.92011371619777,20.062039872394912,0.0,-0.1343571957397529,2.3302097944403606,-0.1343571957397529,0.0,26.651399324718263,24.722459461275633
170000000000,26.92011371619777,20.062039872394912,0.0,-0.1343571957397529,2.3302097944403606,-0.1343571957397529,0.0,26.651399324718263,24.722459461275633
170100000000,26.90592924963415,20.162039872394914,0.0,-0.12726496245794294,2.28020979444036,-0.12726496245794294,0.0,26.651399324718263,24.722459461275633
170100000000,26.90592924963415,20.162039872394914,0.0,-0.12726496245794294,2.28020979444036,-0.12726496245794294,0.0,26.651399324718263,24.722459461275633
170200000000,26.89249353006017,20.262039872394915,0.0,-0.12054710267095459,2.230209794440359,-0.12054710267095459,0.0,26.651399324718263,24.722459461275633
170200000000,26.89249353006017,20.262039872394915,0.0,-0.12054710267095459,2.230209794440359,-0.12054710267095459,0.0,26.651399324718263,24.722459461275633
170300000000,26.879767033814378,20.362039872394917,0.0,-0.1141838545480578,2.1802097944403585,-0.1141838545480578,0.0,26.651399324718263,24.722459461275633
170300000000,26.879767033814378,20.362039872394917,0.0,-0.1141838545480578,2.1802097944403585,-0.1141838545480578,0.0,26.651399324718263,24.722459461275633
170400000000,26.867712323547284,20.462039872394918,0.0,-0.10815649941451078,2.1302097944403577,-0.10815649941451078,0.0,26.651399324718263,24.722459461275633
170400000000,26.867712323547284,20.462039872394918,0.0,-0.10815649941451078,2.1302097944403577,-0.10815649941451078,0.0,26.651399324718263,24.722459461275633
170500000000,26.856293938092477,20.56203987239492,0.0,-0.10244730668710744,2.080209794440357,-0.10244730668710744,0.0,26.651399324718263,24.722459461275633
170500000000,26.856293938092477,20.56203987239492,0.0,-0.10244730668710744,2.080209794440357,-0.10244730668710744,0.0,26.651399324718263,24.722459461275633
170600000000,26.845478288151025,20.66203987239492,0.0,-0.0970394817163811,2.0302097944403563,-0.0970394817163811,0.0,26.651399324718263,24.722459461275633
170600000000,26.845478288151025,20.66203987239492,0.0,-0.0970394817163811,2.0302097944403563,-0.0970394817163811,0.0,26.651399324718263,24.722459461275633
170700000000,26.835233557482315,20.762039872394922,0.0,-0.09191711638202626,1.9802097944403556,-0.09191711638202626,0.0,26.651399324718263,24.722459461275633
170700000000,26.835233557482315,20.762039872394922,0.0,-0.09191711638202626,1.9802097944403556,-0.09191711638202626,0.0,26.651399324718263,24.722459461275633
170800000000,26.825529609310678,20.862039872394924,0.0,-0.08706514229620765,1.930209794440355,-0.08706514229620765,0.0,26.651399324718263,24.722459461275633
170800000000,26.825529609310678,20.862039872394924,0.0,-0.08706514229620765,1.930209794440355,-0.08706514229620765,0.0,26.651399324718263,24.722459461275633
170900000000,26.816337897672476,20.962039872394925,0.0,-0.08246928647710661,1.8802097944403542,-0.08246928647710661,0.0,26.651399324718263,24.722459461275633
170900000000,26.816337897672476,20.962039872394925,0.0,-0.08246928647710661,1.8802097944403542,-0.08246928647710661,0.0,26.651399324718263,24.722459461275633
